timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1733314891071,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-391,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,0
1733314891075,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-392,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891081,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-393,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891083,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-394,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891089,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-395,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891093,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-396,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891101,0,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-397,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,0
1733314891104,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-398,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891109,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-399,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891113,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-400,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891119,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-401,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891128,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-402,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891130,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-403,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891135,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-404,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891139,0,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-405,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,0
1733314891148,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-406,text,false,,2547,0,2,2,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891148,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-407,text,false,,2547,0,2,2,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891153,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-408,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891157,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-409,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891164,0,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-410,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,0
1733314891172,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-411,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891178,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-412,text,false,,2547,0,2,2,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891179,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-413,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891190,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-415,text,false,,2547,0,2,2,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891191,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-414,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891199,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-416,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891201,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-417,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891206,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-418,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891208,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-419,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891214,0,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-420,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,0
1733314891220,2,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-421,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,2
1733314891224,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-422,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891230,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-423,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891233,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-424,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891239,0,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-425,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,0
1733314891244,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-426,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891252,0,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-427,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,0
1733314891257,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-428,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891259,0,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-429,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,0
1733314891265,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-430,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891270,0,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-431,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,0
1733314891274,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-432,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891279,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-433,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891283,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-434,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891290,0,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-435,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,0
1733314891298,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-437,text,false,,2547,0,2,2,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891298,2,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-436,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,2
1733314891310,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-438,text,false,,2547,0,2,2,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891311,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-439,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891314,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-440,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891323,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-441,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891328,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-442,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891334,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-444,text,false,,2547,0,2,2,http://127.0.0.1:52200/api/portfolio,0,0,0
1733314891334,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-443,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891339,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-445,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891349,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-446,text,false,,2547,0,2,2,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891349,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-447,text,false,,2547,0,2,2,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891354,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-448,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891362,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-449,text,false,,2547,0,2,2,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891363,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-450,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891369,0,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-451,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,0
1733314891376,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-452,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891378,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-453,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891384,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-454,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891388,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-455,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891398,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-456,text,false,,2547,0,2,2,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891400,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-457,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,0
1733314891406,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-458,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891409,0,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-459,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,0
1733314891416,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-460,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891423,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-461,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891428,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-462,text,false,,2547,0,2,2,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891429,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-463,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891435,0,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-464,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,0
1733314891439,0,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-465,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,0
1733314891443,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-466,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891449,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-467,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891454,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-468,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891462,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-469,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891464,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-470,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891470,0,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-471,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,0
1733314891473,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-472,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891479,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-473,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891485,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-474,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891489,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-475,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891498,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-477,text,false,,2547,0,2,2,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891498,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-476,text,false,,2547,0,2,2,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891503,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-478,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891508,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-479,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891514,0,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-480,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,0
1733314891521,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-481,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891524,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-482,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891530,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-483,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891533,0,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-484,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,0
1733314891539,7,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-485,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,7
1733314891548,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-486,text,false,,2547,0,2,2,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891548,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-487,text,false,,2547,0,2,2,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891554,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-488,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
1733314891561,0,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-489,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,0
1733314891564,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:52200 [/127.0.0.1] failed: Connection refused,Thread Group 1-490,text,false,,2547,0,1,1,http://127.0.0.1:52200/api/portfolio,0,0,1
